DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2015-01-01,0.1931578947368421,1.8,37.26923076923077,39.65384615384615,35.0
2015-01-02,0.12888888888888891,0.13333333333333333,39.48076923076923,42.57692307692308,36.88461538461539
2015-01-03,0.1838888888888889,0.0,37.01923076923077,41.26923076923077,34.64
2015-01-04,0.035555555555555556,1.0666666666666667,31.692307692307693,36.30769230769231,29.04
2015-01-05,0.006,2.371428571428571,21.73076923076923,30.26923076923077,16.807692307692307
2015-01-06,0.0,1.3,13.307692307692308,21.076923076923077,6.217391304347826
2015-01-07,0.1388888888888889,2.3,15.384615384615385,21.0,6.72
2015-01-08,0.08833333333333333,1.2000000000000002,26.634615384615383,33.46153846153846,17.46153846153846
2015-01-09,0.04000000000000001,1.1,34.0,36.34615384615385,30.26923076923077
2015-01-10,0.3422222222222222,1.3599999999999999,32.19230769230769,34.69230769230769,30.46153846153846
2015-01-11,0.10157894736842107,3.1500000000000004,30.0,34.5,23.346153846153847
2015-01-12,0.1911111111111111,2.65,23.78846153846154,31.4,18.53846153846154
2015-01-13,0.10500000000000002,1.6799999999999997,34.25,39.0,23.96153846153846
2015-01-14,0.0661111111111111,0.8,35.84615384615385,38.57692307692308,33.28
2015-01-15,0.13333333333333336,1.5857142857142859,34.44230769230769,36.88461538461539,32.2
2015-01-16,0.07157894736842105,1.9166666666666667,35.21153846153846,38.48,31.307692307692307
2015-01-17,0.04111111111111111,1.2600000000000002,36.17307692307692,38.57692307692308,34.30769230769231
2015-01-18,0.05444444444444445,0.4,35.76923076923077,37.38461538461539,33.791666666666664
2015-01-19,0.03166666666666667,0.7999999999999999,32.57692307692308,36.11538461538461,30.115384615384617
2015-01-20,0.003888888888888889,1.25,29.307692307692307,32.88461538461539,26.76
2015-01-21,0.02222222222222222,1.02,25.057692307692307,29.423076923076923,21.846153846153847
2015-01-22,0.014444444444444446,1.26,22.057692307692307,25.153846153846153,20.0
2015-01-23,0.008888888888888889,0.9,28.01923076923077,31.653846153846153,22.346153846153847
2015-01-24,0.018333333333333333,1.6599999999999997,28.307692307692307,31.423076923076923,25.0
2015-01-25,0.0061111111111111106,1.6500000000000001,26.365384615384617,29.692307692307693,23.6
2015-01-26,0.0022222222222222222,1.7,26.923076923076923,30.96,21.28
2015-01-27,0.017222222222222226,1.6200000000000003,29.5,31.346153846153847,27.75
2015-01-28,0.021111111111111115,1.5,30.634615384615383,32.5,27.884615384615383
2015-01-29,0.0044444444444444444,1.6499999999999997,31.865384615384617,33.30769230769231,30.2
2015-01-30,0.05722222222222222,1.7399999999999998,32.23076923076923,33.88461538461539,30.2
2015-01-31,0.35944444444444446,1.1,34.05769230769231,35.6,31.307692307692307
2015-02-01,0.059444444444444446,0.8799999999999999,33.48076923076923,35.73076923076923,31.96153846153846
2015-02-02,0.012777777777777779,1.7399999999999998,32.65384615384615,34.28,31.192307692307693
2015-02-03,0.0033333333333333335,1.5999999999999999,29.384615384615383,33.23076923076923,25.916666666666668
2015-02-04,0.0005555555555555556,2.1,25.71153846153846,31.0,21.416666666666668
2015-02-05,0.06555555555555556,1.9000000000000004,21.576923076923077,28.807692307692307,16.25
2015-02-06,0.08055555555555556,2.1166666666666667,29.25,35.42307692307692,17.73076923076923
2015-02-07,0.06277777777777778,1.7999999999999998,33.05769230769231,35.42307692307692,30.73913043478261
2015-02-08,0.010555555555555556,2.42,28.192307692307693,33.34615384615385,23.916666666666668
2015-02-09,0.0044444444444444444,3.0833333333333335,23.75,30.24,15.346153846153847
2015-02-10,0.0005555555555555556,2.6999999999999997,35.25,42.2,26.576923076923077
2015-02-11,0.01333333333333333,2.06,34.03846153846154,41.53846153846154,29.64
2015-02-12,0.026666666666666665,1.6600000000000001,33.34615384615385,36.0,31.23076923076923
2015-02-13,0.010555555555555554,0.8,33.15384615384615,34.88,31.72
2015-02-14,0.0016666666666666666,0.8800000000000001,31.76923076923077,33.88461538461539,29.88
2015-02-15,0.0,1.5833333333333333,26.442307692307693,33.46153846153846,20.75
2015-02-16,0.0,2.225,20.807692307692307,28.73076923076923,13.04
2015-02-17,0.04611111111111111,1.6600000000000001,25.384615384615383,31.192307692307693,19.03846153846154
2015-02-18,0.02222222222222222,0.7999999999999999,33.21153846153846,38.32,26.423076923076923
2015-02-19,0.007777777777777778,0.6000000000000001,36.03846153846154,39.11538461538461,32.44
2015-02-20,0.06444444444444446,0.13333333333333333,35.90384615384615,38.92307692307692,33.96153846153846
2015-02-21,0.025000000000000005,0.7,35.28846153846154,37.36,33.4
2015-02-22,0.007222222222222223,0.8,35.80769230769231,38.5,33.38461538461539
2015-02-23,0.09166666666666666,0.72,36.03846153846154,38.92307692307692,33.46153846153846
