DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2017-04-20,0.022,2.1333333333333333,43.86764705882353,52.25925925925926,33.19230769230769
2017-04-21,0.006896551724137932,1.7333333333333332,44.970588235294116,53.96551724137931,33.642857142857146
2017-04-22,0.006538461538461538,2.0,48.911764705882355,57.74074074074074,37.62068965517241
2017-04-23,0.002857142857142857,1.6,51.75,61.357142857142854,41.535714285714285
2017-04-24,0.0007407407407407407,1.4,52.955882352941174,62.36,44.46153846153846
2017-04-25,0.09461538461538462,1.2000000000000002,53.80882352941177,60.86206896551724,46.035714285714285
2017-04-26,0.2522222222222222,2.2,54.794117647058826,61.10344827586207,50.95
2017-04-27,0.3716129032258065,1.8333333333333333,56.044117647058826,63.13793103448276,50.0
2017-04-28,0.201,2.6333333333333333,51.955882352941174,60.583333333333336,45.666666666666664
2017-04-29,0.019310344827586208,2.6333333333333333,50.73529411764706,58.36,34.5625
2017-04-30,0.007666666666666667,2.75,51.705882352941174,59.62068965517241,42.44
2017-05-01,0.16034482758620688,3.3000000000000003,51.838235294117645,60.45161290322581,43.73684210526316
2017-05-02,0.027600000000000003,1.5750000000000002,53.30882352941177,61.25,44.8
2017-05-03,0.034444444444444444,6.1,53.64705882352941,60.535714285714285,44.92
2017-05-04,0.06321428571428574,7.05,54.529411764705884,62.8,46.75
2017-05-05,0.025517241379310343,5.75,57.14705882352941,65.07692307692308,46.875
2017-05-06,0.13444444444444442,5.7,56.4264705882353,64.10344827586206,49.95238095238095
2017-05-07,0.1503448275862069,6.1,56.661764705882355,65.17857142857143,48.56521739130435
2017-05-08,0.02642857142857143,5.5,55.89705882352941,63.354838709677416,49.107142857142854
2017-05-09,0.1920689655172414,4.35,55.205882352941174,62.96153846153846,45.77272727272727
2017-05-10,0.006,3.9499999999999997,55.970588235294116,65.65517241379311,46.17857142857143
2017-05-11,0.07964285714285714,3.55,58.8235294117647,66.20689655172414,51.61538461538461
2017-05-12,0.06035714285714285,2.35,61.970588235294116,69.62068965517241,53.48
2017-05-13,0.027333333333333334,3.1,62.10294117647059,70.89285714285714,51.72727272727273
2017-05-14,0.01535714285714286,2.4,62.38235294117647,70.75,54.964285714285715
2017-05-15,0.047241379310344826,,61.89705882352941,71.60714285714286,53.4
2017-05-16,0.015517241379310345,,62.205882352941174,70.8,51.44
2017-05-17,0.012222222222222223,,64.1470588235294,72.60714285714286,54.22222222222222
2017-05-18,0.04655172413793103,,63.69117647058823,70.57142857142857,54.73076923076923
2017-05-19,0.047241379310344826,,62.088235294117645,71.37931034482759,55.78260869565217
2017-05-20,0.05814814814814815,1.2,58.8235294117647,66.43333333333334,52.529411764705884
2017-05-21,0.06740740740740742,,59.9264705882353,67.29032258064517,50.82142857142857
2017-05-22,0.018214285714285714,,63.55882352941177,71.88461538461539,52.2
2017-05-23,0.003793103448275862,,64.52941176470588,72.86666666666666,55.03703703703704
2017-05-24,0.02214285714285714,,64.69117647058823,73.0,56.785714285714285
2017-05-25,0.05448275862068966,,62.720588235294116,70.89655172413794,52.63157894736842
2017-05-26,0.015555555555555555,,62.8235294117647,72.18518518518519,53.142857142857146
2017-05-27,0.0,,64.76470588235294,73.29032258064517,53.0625
2017-05-28,0.0,,66.70588235294117,75.1875,55.107142857142854
2017-05-29,0.0010344827586206897,,66.8529411764706,75.96551724137932,57.142857142857146
2017-05-30,0.016428571428571428,,67.07352941176471,76.16666666666667,58.0
2017-05-31,0.0027586206896551726,,67.70588235294117,77.03448275862068,58.45161290322581
2017-06-01,0.0,,67.82352941176471,77.72413793103448,58.38709677419355
2017-06-02,0.0020689655172413794,,67.30882352941177,78.66666666666667,59.041666666666664
2017-06-03,0.04862068965517242,,68.04411764705883,77.36666666666666,57.074074074074076
2017-06-04,0.04214285714285715,,67.75,76.44827586206897,59.241379310344826
2017-06-05,0.1625,,67.26470588235294,76.3,59.89655172413793
2017-06-06,0.18357142857142858,,65.1470588235294,73.34615384615384,59.333333333333336
2017-06-07,0.013793103448275864,,65.20588235294117,73.92857142857143,53.285714285714285
2017-06-08,0.004615384615384615,,65.42647058823529,74.65517241379311,53.88
2017-06-09,0.0,,66.41176470588235,76.25,56.36363636363637
2017-06-10,0.0010714285714285715,,68.05882352941177,78.37037037037037,58.56666666666667
2017-06-11,0.0,,69.72058823529412,79.35714285714286,58.851851851851855
2017-06-12,0.0,,71.20588235294117,80.70370370370371,59.7037037037037
2017-06-13,0.0027586206896551726,,72.44117647058823,82.2,62.233333333333334
2017-06-14,0.06275862068965518,,72.19117647058823,81.32,64.08333333333333
2017-06-15,0.05357142857142857,,72.13235294117646,80.75,64.22222222222223
2017-06-16,0.006551724137931035,,72.5,81.66666666666667,63.04
2017-06-17,0.03370370370370371,,72.08823529411765,80.46428571428571,61.63636363636363
2017-06-18,0.011111111111111113,,69.63235294117646,77.77777777777777,58.857142857142854
2017-06-19,0.0,,69.83823529411765,79.10714285714286,58.3
2017-06-20,0.0,,72.07352941176471,81.32142857142857,60.0
2017-06-21,0.003333333333333333,,73.22058823529412,82.65517241379311,64.24137931034483
2017-06-22,0.019642857142857146,,74.27941176470588,83.66666666666667,63.689655172413794
2017-06-23,0.010344827586206898,,75.42647058823529,85.32142857142857,65.68
2017-06-24,0.010333333333333335,,76.13235294117646,83.57142857142857,67.07142857142857
2017-06-25,0.13407407407407407,0.4,73.3529411764706,80.7,65.72222222222223
2017-06-26,0.0775,,74.20588235294117,82.2258064516129,65.67857142857143
