"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-02-23","0.15",,"37","43","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-02-24","0.10",,"40","47","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-02-25","0.08",,"48","54","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-02-26","0.00",,"44","46","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-02-27","0.00",,"40","48","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-02-28","0.02",,"48","54","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-01","0.32","0.4","38","42","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-02","0.11","0.4","35","41","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-03","0.01","0.4","36","43","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-04","0.00",,"40","50","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-05","0.00",,"47","52","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-06","0.00",,"48","54","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-07","0.13",,"53","59","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-08","0.04",,"45","51","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-09","0.03",,"45","58","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-10","0.02",,"42","53","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-11","0.10",,"44","55","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-12","0.28",,"45","54","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-13","0.00",,"39","49","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-14","0.00",,"40","43","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-15","0.00",,"41","45","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-16","0.00",,"42","46","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-17","0.00",,"39","47","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-18","0.00",,"36","52","26"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-19","0.00",,"40","53","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-20","0.00",,"46","52","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-21","0.00",,"42","53","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-22","0.00",,"42","57","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-23","0.01",,"45","53","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-24","0.06",,"39","49","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-25","0.26",,"39","49","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-26","0.01",,"44","52","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-27","0.02",,"44","55","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-28","0.42",,"51","59","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-29","0.02",,"44","50","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-30","0.35",,"44","53","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-03-31","0.10",,"43","50","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-01","0.33",,"43","51","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-02","0.26",,"43","51","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-03","0.00",,"48","54","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-04","0.00",,"49","60","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-05","0.00",,"48","56","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-06","0.00",,"48","63","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-07","0.00",,"48","64","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-08","0.00",,"48","66","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-09","0.00",,"49","65","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-10","0.21",,"48","62","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-11","0.23",,"44","53","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-12","0.08",,"44","52","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-13","0.00",,"50","61","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-14","0.00",,"54","65","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-15","0.01",,"47","54","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-16","0.00",,"45","53","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-17","0.00",,"44","57","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-18","0.00",,"47","52","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-19","0.00",,"45","52","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-20","0.00",,"47","56","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-21","0.00",,"46","60","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-22","0.00",,"47","62","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-23","0.00",,"50","64","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-24","0.30",,"49","60","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-25","0.26",,"45","49","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-26","0.01",,"39","53","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-27","0.05",,"39","51","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-28","0.13",,"42","51","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-29","0.17",,"44","54","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-04-30","0.00",,"44","55","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-01","0.46",,"44","52","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-02","0.98",,"44","52","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-03","0.20",,"52","63","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-04","0.39",,"50","59","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-05","0.20",,"48","56","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-06","0.02",,"48","58","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-07","0.00",,"46","55","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-08","0.56",,"45","51","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-09","0.05",,"50","60","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-10","0.03",,"55","62","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-11","0.01",,"55","63","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-12","0.00",,"51","58","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-13","0.00",,"46","55","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-14","0.07",,"48","54","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-15","0.01",,"49","60","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-16","0.01",,"49","58","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-17","0.14",,"49","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-18","0.11",,"47","55","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-19","0.18",,"46","56","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-20","0.00",,"48","60","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-21","0.00",,"53","64","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-22","0.00",,"56","64","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-23","0.01",,"53","68","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-24","0.01",,"54","62","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-25","0.00",,"53","63","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-26","0.00",,"53","63","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-27","0.11",,"50","57","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-28","0.18",,"50","59","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-29","0.02",,"48","58","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-30","0.22",,"47","57","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-05-31","0.07",,"49","56","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-01","0.18",,"47","56","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-02","0.01",,"51","61","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-03","0.00",,"53","62","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-04","0.08",,"54","63","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-05","0.02",,"53","63","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-06","0.02",,"52","60","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-07","0.00",,"51","62","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-08","0.00",,"49","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-09","0.00",,"50","61","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-10","0.00",,"52","63","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-11","0.00",,"53","61","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-12","0.00",,"56","63","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-13","0.00",,"54","65","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-14","0.00",,"51","62","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-15","0.00",,"56","65","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-16","0.00",,"62","73","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-17","0.02",,"61","68","61"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-18","0.00",,"55","66","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-19","0.01",,"57","66","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-20","0.00",,"62","71","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-21","0.00",,"55","64","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-22","0.00",,"55","66","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-23","0.00",,"55","69","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-24","0.00",,"61","68","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-25","0.00",,"61","69","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-26","0.00",,"62","71","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-27","0.07",,"60","68","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-28","0.00",,"62","69","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-29","0.00",,"62","73","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-06-30","0.00",,"68","78","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-01","0.00",,"66","74","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-02","0.00",,"63","70","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-03","0.03",,"60","70","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-04","0.18",,"62","72","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-05","0.35",,"58","67","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-06","0.04",,"58","69","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-07","0.20",,"58","66","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-08","0.00",,"57","65","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-09","0.00",,"55","67","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-10","0.00",,"63","70","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-11","0.06",,"59","64","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-12","0.21",,"59","65","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-13","0.03",,"60","70","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-14","0.00",,"56","63","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-15","0.00",,"54","65","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-16","0.41",,"54","61","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-17","0.01",,"59","65","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-18","0.30",,"57","69","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-19","0.04",,"56","65","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-20","0.00",,"60","71","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-21","0.01",,"58","67","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-22","0.00",,"55","64","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-23","0.00",,"56","65","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-24","0.00",,"54","60","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-25","0.17",,"54","64","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-26","0.17",,"54","59","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-27","0.11",,"56","66","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-28","0.13",,"54","64","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-29","0.07",,"52","62","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-30","0.02",,"53","62","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-07-31","0.09",,"56","65","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-01","0.26",,"57","67","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-02","0.02",,"58","64","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-03","0.03",,"61","68","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-04","0.13",,"59","67","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-05","0.06",,"58","67","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-06","0.00",,"57","66","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-07","0.06",,"56","63","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-08","0.03",,"57","67","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-09","0.00",,"62","69","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-10","0.01",,"60","69","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-11","0.00",,"56","66","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-12","0.00",,"55","67","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-13","0.00",,"56","69","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-14","0.03",,"56","63","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-15","0.00",,"53","63","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-16","0.01",,"58","65","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-17","0.00",,"57","69","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-18","0.20",,"61","76","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-19","0.24",,"60","69","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-20","0.01",,"62","72","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-21","0.00",,"64","72","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-22","1.00",,"58","63","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-23","0.39",,"56","58","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-24","0.00",,"56","66","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-25","0.64",,"53","59","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-26","0.00",,"57","66","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-27","0.20",,"55","67","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-28","0.01",,"57","67","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-29","0.13",,"58","66","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-30","0.00",,"55","65","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-08-31","0.32",,"53","62","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-01","0.06",,"53","62","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-02","0.00",,"51","59","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-03","0.00",,"52","58","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-04","0.00",,"55","62","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-05","0.00",,"53","62","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-06","0.00",,"51","59","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-07","0.00",,"53","61","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-08","0.00",,"56","66","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-09","0.00",,"55","63","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-10","0.00",,"58","66","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-11","0.46",,"57","62","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-12","0.03",,"55","62","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-13","0.04",,"53","61","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-14","0.06",,"54","58","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-15","0.00",,"53","62","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-16","0.00",,"51","61","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-17","0.15",,"54","63","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-18","0.00",,"54","61","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-19","0.00",,"53","65","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-20","0.23",,"56","63","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-21","0.33",,"54","63","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-22","0.00",,"51","61","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-23","0.03",,"53","64","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-24","0.05",,"52","59","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-25","0.00",,"52","60","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-26","0.00",,"54","64","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-27","0.00",,"54","65","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-28","0.00",,"52","65","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-29","0.00",,"55","65","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-09-30","0.00",,"53","60","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-01","0.00",,"51","63","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-02","0.00",,"51","61","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-03","0.00",,"48","54","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-04","0.43",,"50","58","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-05","0.00",,"57","64","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-06","0.09",,"57","65","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-07","0.00",,"51","60","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-08","0.00",,"53","64","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-09","0.00",,"55","63","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-10","0.00",,"53","58","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-11","0.00",,"50","59","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-12","0.00",,"47","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-13","0.00",,"43","57","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-14","0.00",,"43","54","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-15","0.00",,"45","56","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-16","0.00",,"47","57","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-17","0.00",,"50","55","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-18","0.08",,"50","54","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-19","0.00",,"50","55","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-20","0.19",,"49","58","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-21","0.01",,"56","60","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-22","0.00",,"52","59","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-23","0.24",,"54","58","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-24","0.00",,"49","53","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-25","0.00",,"48","56","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-26","0.21",,"53","57","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-27","0.25",,"54","55","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-28","0.17",,"52","58","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2015-10-29","0.07",,"52","58","46"
