"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"BE000006447","UCCLE, BE","2015-07-23",,,"65",,"56"
"BE000006447","UCCLE, BE","2015-07-27","0.12",,"62",,"56"
"BE000006447","UCCLE, BE","2015-07-29",,,"59",,"53"
"BE000006447","UCCLE, BE","2015-07-30",,,"56",,"51"
"BE000006447","UCCLE, BE","2015-07-31",,,"57",,"46"
"BE000006447","UCCLE, BE","2015-08-01",,,"63",,"51"
"BE000006447","UCCLE, BE","2015-08-03",,,"76",,"62"
"BE000006447","UCCLE, BE","2015-08-04","0.24",,"67",,
"BE000006447","UCCLE, BE","2015-08-15",,,"62",,
"BE000006447","UCCLE, BE","2015-08-16",,,"62",,
"BE000006447","UCCLE, BE","2015-08-17",,,"58",,
"BE000006447","UCCLE, BE","2015-08-31",,,"72",,"67"
"BE000006447","UCCLE, BE","2015-09-12",,,"60",,
"BE000006447","UCCLE, BE","2015-09-13",,,"58",,"49"
"BE000006447","UCCLE, BE","2015-09-14",,,"57",,
"BE000006447","UCCLE, BE","2015-09-15",,,"53",,
"BE000006447","UCCLE, BE","2015-09-17",,,"58",,
"BE000006447","UCCLE, BE","2015-09-18",,,"56",,"51"
"BE000006447","UCCLE, BE","2015-10-10",,,"53",,
"BE000006447","UCCLE, BE","2015-10-16",,,"42",,
"BE000006447","UCCLE, BE","2015-10-22",,,"54",,
"BE000006447","UCCLE, BE","2015-11-08",,,"60",,
"BE000006447","UCCLE, BE","2015-11-24",,,"36",,
"BE000006447","UCCLE, BE","2015-12-01","1.02",,"52",,"50"
"BE000006447","UCCLE, BE","2015-12-03",,,"50",,
"BE000006447","UCCLE, BE","2015-12-04","0.20",,"48",,"45"
"BE000006447","UCCLE, BE","2015-12-05",,,"45",,
"BE000006447","UCCLE, BE","2015-12-10",,,"40","44",
"BE000006447","UCCLE, BE","2015-12-11","0.47",,"43",,"37"
"BE000006447","UCCLE, BE","2015-12-12","0.08",,"47",,
"BE000006447","UCCLE, BE","2015-12-13","0.08",,"47",,
"BE000006447","UCCLE, BE","2015-12-14","0.00",,"44","47",
"BE000006447","UCCLE, BE","2015-12-15","0.09",,"47","51","42"
"BE000006447","UCCLE, BE","2015-12-16",,,"53",,"49"
"BE000006447","UCCLE, BE","2015-12-17",,,"57",,
"BE000006447","UCCLE, BE","2015-12-18",,,"53",,
"BE000006447","UCCLE, BE","2015-12-19","0.02",,"55","59","51"
"BE000006447","UCCLE, BE","2015-12-20","0.00",,"53","56","51"
"BE000006447","UCCLE, BE","2015-12-21","0.08",,"51","53",
"BE000006447","UCCLE, BE","2015-12-22","0.20",,"53","56","51"
"BE000006447","UCCLE, BE","2015-12-23","0.01",,"50",,
"BE000006447","UCCLE, BE","2015-12-24",,,"49",,"44"
"BE000006447","UCCLE, BE","2015-12-25",,,"53",,
"BE000006447","UCCLE, BE","2015-12-26","0.00",,"54","58",
"BE000006447","UCCLE, BE","2015-12-27","0.00",,"51","57",
"BE000006447","UCCLE, BE","2015-12-28","0.00",,"49","56","45"
"BE000006447","UCCLE, BE","2015-12-29","0.00",,"48","52",
"BE000006447","UCCLE, BE","2015-12-30","0.00",,"45","50","42"
"BE000006447","UCCLE, BE","2015-12-31","0.12",,"47","51",
