DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2015-01-01,0.06236559139784943,10.633333333333333,33.794701986754966,37.13513513513514,30.0472972972973
2015-01-02,0.353010752688172,6.933333333333334,33.22185430463576,36.13513513513514,30.183673469387756
2015-01-03,0.12956989247311826,9.964285714285714,29.374172185430464,33.398648648648646,25.636986301369863
2015-01-04,0.008695652173913045,9.089473684210526,20.344370860927153,26.27027027027027,14.657534246575343
2015-01-05,0.002688172043010753,8.588888888888889,6.185430463576159,16.05442176870748,-2.3945578231292517
2015-01-06,0.039032258064516115,8.805263157894736,1.3874172185430464,10.020689655172413,-7.668918918918919
2015-01-07,0.12670212765957437,8.947368421052632,18.185430463576157,27.33108108108108,6.217687074829932
2015-01-08,0.15642105263157888,9.45,27.903973509933774,30.591836734693878,24.824324324324323
2015-01-09,0.0584210526315789,10.121052631578946,26.55298013245033,30.83783783783784,22.455172413793104
2015-01-10,0.07063829787234038,11.083333333333336,16.8476821192053,23.506756756756758,11.047619047619047
2015-01-11,0.025638297872340433,10.64,5.0927152317880795,12.891891891891891,-2.075862068965517
2015-01-12,0.11139784946236554,10.549999999999999,-1.2748344370860927,3.579310344827586,-6.54054054054054
2015-01-13,0.09336842105263149,11.719999999999999,7.033112582781457,15.60958904109589,-3.804054054054054
2015-01-14,0.04684210526315788,12.145,17.887417218543046,24.87074829931973,9.594594594594595
2015-01-15,0.09279569892473115,11.970000000000002,24.74503311258278,27.35374149659864,21.741496598639454
2015-01-16,0.18872340425531905,12.555,29.135761589403973,33.12244897959184,24.45945945945946
2015-01-17,0.07755319148936167,11.275,32.30794701986755,34.42567567567568,30.074324324324323
2015-01-18,0.029999999999999992,11.100000000000001,28.370860927152318,32.277027027027025,24.52413793103448
2015-01-19,0.00817204301075269,10.965,16.519867549668874,26.156462585034014,7.7465753424657535
2015-01-20,0.0003225806451612903,11.125,5.910596026490066,11.857142857142858,0.19047619047619047
2015-01-21,0.0006451612903225806,10.965,4.158940397350993,10.965986394557824,-3.163265306122449
2015-01-22,0.023548387096774204,11.05,2.433774834437086,8.904761904761905,-4.324324324324325
2015-01-23,0.03893617021276596,11.355,6.208609271523179,12.29054054054054,-0.6486486486486487
2015-01-24,0.04881720430107524,11.625,14.572847682119205,22.258503401360546,5.741496598639456
2015-01-25,0.029784946236559143,11.944999999999999,23.367549668874172,27.095890410958905,19.122448979591837
2015-01-26,0.10204301075268814,12.004999999999999,25.788079470198674,30.25170068027211,20.333333333333332
2015-01-27,0.06709677419354838,12.594999999999999,27.85430463576159,30.7027027027027,24.918367346938776
2015-01-28,0.17457446808510635,12.969999999999999,27.06291390728477,30.244897959183675,23.344594594594593
2015-01-29,0.1208421052631578,13.405000000000001,27.45364238410596,30.64864864864865,24.424657534246574
2015-01-30,0.056421052631578913,13.960000000000003,24.923841059602648,27.0,22.700680272108844
2015-01-31,0.15473118279569897,14.484210526315788,22.4635761589404,26.503401360544217,17.79054054054054
2015-02-01,0.14589473684210524,15.034999999999997,22.741721854304636,25.687074829931973,19.71232876712329
2015-02-02,0.08378947368421051,15.8,21.076158940397352,24.06756756756757,18.258503401360546
2015-02-03,0.0511458333333333,16.594736842105263,19.996688741721854,22.736486486486488,17.034013605442176
2015-02-04,0.009784946236559145,16.85,19.10927152317881,22.210884353741495,16.122448979591837
2015-02-05,0.07193548387096771,16.55,20.665562913907284,25.224489795918366,15.517006802721088
2015-02-06,0.040851063829787225,17.2,26.39072847682119,32.21621621621622,20.183673469387756
2015-02-07,0.05583333333333331,16.965000000000003,28.221854304635762,34.560810810810814,21.198630136986303
2015-02-08,0.011170212765957449,17.080000000000002,19.63907284768212,28.18243243243243,11.335616438356164
2015-02-09,0.019569892473118286,16.747368421052634,16.45364238410596,27.136986301369863,3.9594594594594597
2015-02-10,0.021702127659574473,16.979999999999997,33.437086092715234,39.925170068027214,25.81756756756757
2015-02-11,0.010425531914893617,16.8,35.115894039735096,39.32432432432432,30.89864864864865
2015-02-12,0.010851063829787235,16.357894736842105,30.63907284768212,35.46938775510204,25.952380952380953
2015-02-13,0.035638297872340415,16.35,22.920529801324502,29.632653061224488,15.602739726027398
2015-02-14,0.03053191489361702,16.35,21.228476821192054,26.5,16.253424657534246
2015-02-15,0.0,16.250000000000004,11.142384105960264,23.408163265306122,-0.5238095238095238
2015-02-16,0.0003225806451612903,16.264999999999997,16.897350993377483,25.425675675675677,7.256756756756757
2015-02-17,0.05247311827956986,15.878947368421052,24.02317880794702,28.876712328767123,18.013513513513512
2015-02-18,0.011684210526315793,16.15,28.71523178807947,33.21621621621622,23.877551020408163
2015-02-19,0.029361702127659577,15.86315789473684,30.039735099337747,35.44897959183673,23.41216216216216
2015-02-20,0.04279569892473116,15.5,33.69867549668874,36.317567567567565,31.095890410958905
2015-02-21,0.09074468085106384,14.305555555555555,30.933774834437084,33.62837837837838,28.08783783783784
2015-02-22,0.10021276595744684,14.868421052631579,31.14569536423841,33.29251700680272,28.910958904109588
2015-02-23,0.0750537634408602,14.668421052631578,28.956953642384107,32.93197278911565,24.666666666666668
2015-02-24,0.08041666666666662,14.700000000000001,31.274834437086092,34.054054054054056,27.83783783783784
2015-02-25,0.009784946236559141,14.742105263157896,33.645695364238414,35.66216216216216,31.5472972972973
2015-02-26,0.010212765957446811,13.877777777777776,32.88741721854305,34.770270270270274,30.91156462585034
2015-02-27,0.007872340425531917,13.572222222222223,31.956953642384107,33.96621621621622,30.0
2015-02-28,0.002258064516129032,10.833333333333334,31.433774834437084,33.02721088435374,29.666666666666668
2015-03-01,0.009462365591397853,13.594736842105263,33.271523178807946,35.277027027027025,31.155405405405407
2015-03-02,0.07827956989247309,14.066666666666668,33.61920529801324,35.14965986394558,31.979591836734695
2015-03-03,0.11552083333333328,14.588235294117649,33.62582781456954,35.04054054054054,32.285714285714285
2015-03-04,0.09294736842105257,14.914285714285715,32.658940397350996,34.3445945945946,31.164383561643834
2015-03-05,0.02150537634408603,14.6,30.837748344370862,34.12837837837838,27.62162162162162
2015-03-06,0.07315789473684212,14.68823529411765,31.155629139072847,34.12925170068027,27.885135135135137
2015-03-07,0.10308510638297862,15.5125,31.55960264900662,35.76190476190476,26.85135135135135
2015-03-08,0.015106382978723411,15.88,36.937086092715234,40.06122448979592,33.53378378378378
2015-03-09,0.002340425531914894,15.842857142857143,36.705298013245034,41.523809523809526,32.21232876712329
2015-03-10,0.0808602150537634,15.784615384615382,32.07615894039735,37.17006802721088,26.69178082191781
2015-03-11,0.0014893617021276596,15.242857142857146,32.06333333333333,37.81506849315068,26.406896551724138
2015-03-12,0.0,16.23846153846154,29.91390728476821,39.9527027027027,19.68243243243243
2015-03-13,0.0,16.207692307692305,31.129139072847682,40.61486486486486,21.755102040816325
2015-03-14,0.0009574468085106382,14.930769230769231,33.109271523178805,43.35374149659864,23.363013698630137
2015-03-15,0.0,14.678571428571429,32.21854304635762,44.68027210884354,19.94557823129252
2015-03-16,0.0,14.592857142857145,34.51324503311258,46.6554054054054,22.829931972789115
2015-03-17,0.00021505376344086021,15.515384615384615,34.59271523178808,46.11486486486486,23.06756756756757
2015-03-18,0.0006382978723404256,15.33076923076923,35.50993377483444,46.25675675675676,24.91156462585034
2015-03-19,0.04430107526881719,15.125,35.49337748344371,43.067567567567565,27.82312925170068
