DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2015-05-31,0.03,,53.5,61.0,48.0
2015-06-01,0.26,,53.0,58.0,
2015-06-02,0.0,,53.5,,
2015-06-03,0.41,,54.5,58.0,
2015-06-04,0.0,,53.5,61.0,
2015-06-05,0.0,,56.5,67.0,42.0
2015-06-06,0.11,,59.0,,
2015-06-07,0.0,,55.5,61.0,
2015-06-08,0.0,,54.0,63.0,
2015-06-09,0.0,,55.5,,42.0
2015-06-10,0.0,,54.5,62.0,48.0
2015-06-11,0.0,,57.0,66.0,52.0
2015-06-12,0.0,,58.0,71.0,49.0
2015-06-13,0.0,,59.5,,50.0
2015-06-14,0.2,,56.0,58.0,
2015-06-15,0.0,,53.5,58.0,47.0
2015-06-16,0.0,,54.0,61.0,46.0
2015-06-17,,,54.0,58.0,
2015-06-18,,,55.5,59.0,
2015-06-19,0.01,,56.5,63.0,
2015-06-20,0.0,,57.5,,50.0
2015-06-21,0.0,,56.5,,
2015-06-22,,,55.5,60.0,
2015-06-23,,,56.0,,
2015-06-24,,,55.0,57.0,
2015-06-25,,,56.0,60.0,
2015-06-26,0.0,,57.5,65.0,48.0
2015-06-27,0.02,,60.0,66.0,
2015-06-28,0.02,,59.0,67.0,55.0
2015-06-29,0.23,,60.5,69.0,
2015-06-30,0.0,,60.5,68.0,
2015-07-01,0.0,,64.0,76.0,
2015-07-02,0.0,,67.5,,58.0
2015-07-03,0.0,,69.5,79.0,
2015-07-04,0.0,,70.5,81.0,56.0
2015-07-05,0.01,,71.5,74.0,60.0
2015-07-06,0.0,,64.5,,
2015-07-07,0.0,,64.0,72.0,
2015-07-08,0.07,,62.5,65.0,
2015-07-09,0.0,,57.0,64.0,
2015-07-10,0.05,,57.0,,
2015-07-11,0.0,,58.5,67.0,49.0
2015-07-12,0.05,,61.0,69.0,57.0
2015-07-13,0.0,,61.0,66.0,
2015-07-14,0.0,,61.0,66.0,55.0
2015-07-15,0.0,,59.5,65.0,
2015-07-16,0.0,,59.0,65.0,51.0
2015-07-17,,,60.0,66.0,
2015-07-18,0.0,,63.0,69.0,
2015-07-19,0.0,,58.0,68.0,53.0
2015-07-20,0.2,,59.0,65.0,
2015-07-21,0.1,,61.0,69.0,49.0
2015-07-22,0.1,,63.5,71.0,
2015-07-23,0.0,,61.0,65.0,
2015-07-24,0.0,,60.0,69.0,
2015-07-25,0.1,,60.0,62.0,55.0
2015-07-26,0.0,,59.0,62.0,
2015-07-27,0.0,,58.0,65.0,47.0
2015-07-28,0.25,,60.5,65.0,56.0
2015-07-29,0.0,,59.5,65.0,
2015-07-30,0.0,,59.0,69.0,46.0
