DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2015-01-01,0.413,0.0,51.5,55.75,47.0
2015-01-02,0.11333333333333336,0.0,43.1,46.333333333333336,39.5
2015-01-03,0.2666666666666667,0.0,41.25,45.142857142857146,39.25
2015-01-04,0.003333333333333333,0.0,42.5,48.57142857142857,34.5
2015-01-05,0.162,0.0,48.75,51.888888888888886,40.25
2015-01-06,0.22444444444444445,0.0,42.9,47.0,39.8
2015-01-07,0.46399999999999997,0.0,48.5,53.5,41.0
2015-01-08,0.11300000000000002,0.0,44.95,52.0,39.8
2015-01-09,0.363,0.0,50.8,56.42857142857143,43.44444444444444
2015-01-10,0.1888888888888889,0.0,42.9,44.333333333333336,38.333333333333336
2015-01-11,0.10099999999999998,0.0,43.5,50.0,36.0
2015-01-12,0.286,0.0,44.15,46.8,40.0
2015-01-13,0.24499999999999997,1.0,35.5,38.666666666666664,33.75
2015-01-14,0.586,1.0666666666666667,39.3,49.4,31.444444444444443
2015-01-15,0.4111111111111111,0.0,40.5,44.333333333333336,35.0
2015-01-16,0.185,0.4,37.25,40.4,33.75
2015-01-17,0.11400000000000002,0.4,36.7,41.22222222222222,34.75
2015-01-18,0.039999999999999994,0.26666666666666666,36.95,43.22222222222222,30.571428571428573
2015-01-19,0.062,0.6,33.75,38.142857142857146,28.142857142857142
2015-01-20,0.25,0.4,37.95,41.75,32.6
2015-01-21,0.07555555555555556,0.2,38.4,43.75,33.5
2015-01-22,0.012,0.2,38.1,45.375,32.75
2015-01-23,0.14699999999999996,0.2,44.75,50.25,35.857142857142854
2015-01-24,0.009,0.0,41.25,45.875,35.285714285714285
2015-01-25,0.08625000000000002,0.0,47.55,52.142857142857146,39.77777777777778
2015-01-26,0.08,0.0,43.45,45.4,40.333333333333336
2015-01-27,0.065,0.0,44.7,49.25,40.3
2015-01-28,0.18777777777777777,0.2,40.45,42.5,35.666666666666664
2015-01-29,0.23100000000000004,0.5,37.9,43.6,34.8
2015-01-30,0.1288888888888889,0.26666666666666666,39.9,44.0,33.833333333333336
2015-01-31,0.09000000000000001,0.2,37.95,42.0,35.75
2015-02-01,0.029000000000000005,0.2,35.75,41.2,32.0
2015-02-02,0.033,0.0,34.7,40.5,30.0
2015-02-03,0.08600000000000001,0.2,34.85,40.22222222222222,31.0
2015-02-04,0.006,0.2,34.95,42.75,27.4
2015-02-05,0.006,0.2,39.3,46.3,31.22222222222222
2015-02-06,0.0025,0.0,40.4,44.42857142857143,36.2
2015-02-07,0.0014285714285714286,0.0,41.9,46.22222222222222,38.8
2015-02-08,0.01,0.0,37.2,43.333333333333336,30.25
2015-02-09,0.0014285714285714286,0.0,39.8,43.375,35.0
2015-02-10,0.0,0.0,38.3,41.714285714285715,36.333333333333336
2015-02-11,0.0014285714285714286,0.0,40.35,43.875,34.9
2015-02-12,0.05285714285714286,0.0,42.8,46.875,39.0
2015-02-13,0.23444444444444448,0.0,43.75,47.75,40.2
2015-02-14,0.013333333333333332,0.0,43.05,49.142857142857146,38.857142857142854
2015-02-15,0.17099999999999999,0.0,43.2,48.0,37.0
2015-02-16,0.21199999999999997,0.0,40.35,45.0,39.0
2015-02-17,0.0025,0.0,42.8,49.0,34.333333333333336
2015-02-18,0.12375000000000001,0.0,49.05,52.75,44.1
